"","date.x","ag_prices","cattle","cattle_feed","census_hort","cold_stor","crop_prog_cond","dairy_prod","hop_stocks","live_slaughter","local_foods","rice_stocks","organic","ddate","date.y","geo.x","time.x","gprop.x","category","gtw_ag_prices","gtw_cattle","gtw_cattle_feed","gtw_cold_stor","gtw_crop_prog_cond","gtw_dairy_prod","gtw_hop_stocks","gtw_live_slaughter","gtw_local_foods","gtw_rice_stocks","date.x.x","geo.y","time.y","gprop.y","gtn_cattle","gtn_cold_stor","gtn_crop_prod_cond","gtn_dairy_prod","gtn_local_foods","date.y.y","red_ag_prices","red_cattle","red_census_hort","red_cert_org","red_cold_stor","red_crop_prog_cond","red_dairy_prod","red_local_foods","tdate","cattle100"
"397","02/01/20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-02-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2/1/2020",NA,28,NA,NA,NA,NA,NA,NA,2020-01-31 19:00:00,NA
"398","02/02/20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-02-02,"2/2/2020","US","2018-11-01 2020-11-01","web",0,NA,81,2,67,1,79,NA,3,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2/2/2020",NA,1,NA,NA,NA,NA,NA,NA,2020-02-01 19:00:00,NA
"399","02/03/20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-02-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-02-02 19:00:00,NA
"400","02/04/20",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,2020-02-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-02-03 19:00:00,NA
"401","02/05/20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-02-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-02-04 19:00:00,NA
"402","02/06/20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-02-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2/6/2020",NA,NA,NA,6,NA,NA,NA,NA,2020-02-05 19:00:00,NA
"403","02/07/20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-02-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2/7/2020",NA,25,NA,NA,NA,NA,NA,NA,2020-02-06 19:00:00,NA
"404","02/08/20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-02-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-02-07 19:00:00,NA
"405","02/09/20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-02-09,"2/9/2020","US","2018-11-01 2020-11-01","web",0,NA,83,2,77,NA,78,NA,3,2,2,"2/9/2020","US","2018-11-01 2020-11-01","news",51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-02-08 19:00:00,NA
"406","02/10/20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-02-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-02-09 19:00:00,NA
"407","02/11/20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-02-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2/11/2020",NA,4,NA,NA,NA,NA,NA,NA,2020-02-10 19:00:00,NA
"408","02/12/20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-02-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-02-11 19:00:00,NA
"409","02/13/20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-02-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-02-12 19:00:00,NA
"410","02/14/20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-02-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-02-13 19:00:00,NA
"411","02/15/20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-02-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-02-14 19:00:00,NA
"412","02/16/20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-02-16,"2/16/2020","US","2018-11-01 2020-11-01","web",0,NA,86,5,66,NA,76,2,2,2,1,"2/16/2020","US","2018-11-01 2020-11-01","news",25,NA,NA,NA,NA,"2/16/2020",NA,1,NA,NA,NA,NA,NA,NA,2020-02-15 19:00:00,NA
"413","02/17/20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-02-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2/17/2020",NA,5,NA,NA,NA,NA,NA,NA,2020-02-16 19:00:00,NA
"414","02/18/20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-02-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2/18/2020",NA,3,NA,NA,NA,NA,NA,NA,2020-02-17 19:00:00,NA
"415","02/19/20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-02-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2/19/2020",NA,5,NA,NA,NA,NA,NA,NA,2020-02-18 19:00:00,NA
"416","02/20/20",NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,2020-02-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-02-19 19:00:00,NA
"417","02/21/20",NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-02-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2/21/2020",NA,1,NA,NA,NA,NA,NA,NA,2020-02-20 19:00:00,NA
"418","02/22/20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-02-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2/22/2020",NA,3,NA,NA,NA,NA,NA,NA,2020-02-21 19:00:00,NA
"419","02/23/20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-02-23,"2/23/2020","US","2018-11-01 2020-11-01","web",0,NA,84,1,59,1,67,2,NA,2,1,"2/23/2020","US","2018-11-01 2020-11-01","news",34,NA,NA,NA,NA,"2/23/2020",NA,2,NA,NA,NA,NA,NA,NA,2020-02-22 19:00:00,NA
"420","02/24/20",NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,2020-02-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2/24/2020",NA,4,NA,NA,NA,NA,NA,NA,2020-02-23 19:00:00,NA
"421","02/25/20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-02-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2/25/2020",NA,4,NA,NA,NA,NA,NA,NA,2020-02-24 19:00:00,NA
"422","02/26/20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-02-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-02-25 19:00:00,NA
"423","02/27/20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-02-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-02-26 19:00:00,NA
"424","02/28/20",1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,2020-02-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-02-27 19:00:00,NA
"425","02/29/20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-02-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2/29/2020",NA,1,NA,NA,NA,NA,NA,NA,2020-02-28 19:00:00,NA
"426","03/01/20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-03-01,"3/1/2020","US","2018-11-01 2020-11-01","web",0,NA,83,2,68,NA,70,NA,2,2,3,"3/1/2020","US","2018-11-01 2020-11-01","news",20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-02-29 19:00:00,NA
"427","03/02/20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-03-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-03-01 19:00:00,NA
"428","03/03/20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-03-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3/3/2020",NA,520,NA,NA,NA,NA,3796,NA,2020-03-02 19:00:00,NA
"429","03/04/20",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,2020-03-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3/4/2020",NA,164,NA,NA,NA,NA,88,4,2020-03-03 19:00:00,NA
"430","03/05/20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,2020-03-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3/5/2020",NA,28,NA,NA,15,NA,20,NA,2020-03-04 19:00:00,NA
"431","03/06/20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-03-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3/6/2020",NA,93,NA,NA,54,NA,NA,NA,2020-03-05 19:00:00,NA
"432","03/07/20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-03-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3/7/2020",NA,8,NA,NA,3,NA,NA,NA,2020-03-06 19:00:00,NA
"433","03/08/20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-03-08,"3/8/2020","US","2018-11-01 2020-11-01","web",0,NA,88,1,60,2,73,2,2,2,2,"3/8/2020","US","2018-11-01 2020-11-01","news",13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-03-07 19:00:00,NA
"434","03/09/20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-03-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3/9/2020",NA,1,NA,NA,NA,NA,NA,NA,2020-03-08 20:00:00,NA
"435","03/10/20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-03-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3/10/2020",NA,NA,NA,NA,15,NA,NA,NA,2020-03-09 20:00:00,NA
"436","03/11/20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-03-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-03-10 20:00:00,NA
"437","03/12/20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-03-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3/12/2020",NA,19,NA,NA,NA,NA,NA,NA,2020-03-11 20:00:00,NA
"438","03/13/20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-03-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-03-12 20:00:00,NA
"439","03/14/20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-03-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-03-13 20:00:00,NA
"440","03/15/20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-03-15,"3/15/2020","US","2018-11-01 2020-11-01","web",0,NA,82,3,63,1,50,NA,2,2,3,"3/15/2020","US","2018-11-01 2020-11-01","news",33,NA,NA,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-03-14 20:00:00,NA
"441","03/16/20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-03-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-03-15 20:00:00,NA
"442","03/17/20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-03-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-03-16 20:00:00,NA
"443","03/18/20",NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,2020-03-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-03-17 20:00:00,NA
"444","03/19/20",NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,2020-03-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-03-18 20:00:00,NA
"445","03/20/20",NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-03-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-03-19 20:00:00,NA
"446","03/21/20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-03-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-03-20 20:00:00,NA
"447","03/22/20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-03-22,"3/22/2020","US","2018-11-01 2020-11-01","web",0,NA,86,3,62,NA,68,1,3,2,4,"3/22/2020","US","2018-11-01 2020-11-01","news",14,NA,NA,NA,NA,"3/22/2020",NA,NA,NA,NA,NA,NA,NA,2,2020-03-21 20:00:00,NA
"448","03/23/20",NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,2020-03-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-03-22 20:00:00,NA
"449","03/24/20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-03-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-03-23 20:00:00,NA
"450","03/25/20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-03-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-03-24 20:00:00,NA
"451","03/26/20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-03-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3/26/2020",NA,4,NA,NA,NA,NA,NA,NA,2020-03-25 20:00:00,NA
"452","03/27/20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-03-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3/27/2020",NA,3,NA,NA,NA,NA,NA,NA,2020-03-26 20:00:00,NA
"453","03/28/20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-03-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-03-27 20:00:00,NA
"454","03/29/20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-03-29,"3/29/2020","US","2018-11-01 2020-11-01","web",0,1,86,2,62,1,78,1,3,2,3,"3/29/2020","US","2018-11-01 2020-11-01","news",16,NA,NA,NA,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-03-28 20:00:00,NA
"455","03/30/20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-03-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-03-29 20:00:00,NA
"456","03/31/20",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,2020-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3/31/2020",NA,1,NA,NA,NA,NA,NA,NA,2020-03-30 20:00:00,NA
"457","04/01/20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-04-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-03-31 20:00:00,NA
"458","04/02/20",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,2020-04-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-04-01 20:00:00,NA
"459","04/03/20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-04-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-04-02 20:00:00,NA
"460","04/04/20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-04-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4/4/2020",NA,NA,NA,NA,NA,NA,4,NA,2020-04-03 20:00:00,NA
"461","04/05/20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-04-05,"4/5/2020","US","2018-11-01 2020-11-01","web",0,NA,90,4,49,2,79,1,4,2,2,"4/5/2020","US","2018-11-01 2020-11-01","news",18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-04-04 20:00:00,NA
"462","04/06/20",NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,2020-04-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4/6/2020",NA,NA,NA,NA,NA,NA,4,NA,2020-04-05 20:00:00,NA
"463","04/07/20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-04-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-04-06 20:00:00,NA
"464","04/08/20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-04-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-04-07 20:00:00,NA
"465","04/09/20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-04-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-04-08 20:00:00,NA
"466","04/10/20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-04-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4/10/2020",NA,NA,NA,NA,NA,NA,4,NA,2020-04-09 20:00:00,NA
"467","04/11/20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-04-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4/11/2020",NA,NA,3,NA,NA,3,12,NA,2020-04-10 20:00:00,NA
"468","04/12/20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-04-12,"4/12/2020","US","2018-11-01 2020-11-01","web",0,NA,89,3,62,1,68,NA,1,3,1,"4/12/2020","US","2018-11-01 2020-11-01","news",38,NA,NA,NA,NA,"4/12/2020",NA,1,2,NA,NA,2,NA,NA,2020-04-11 20:00:00,NA
"469","04/13/20",NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,2020-04-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4/13/2020",NA,5,2,NA,NA,2,NA,NA,2020-04-12 20:00:00,NA
"470","04/14/20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-04-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4/14/2020",NA,1,NA,NA,NA,NA,NA,NA,2020-04-13 20:00:00,NA
"471","04/15/20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-04-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4/15/2020",NA,11,NA,NA,NA,NA,NA,NA,2020-04-14 20:00:00,NA
"472","04/16/20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-04-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4/16/2020",NA,7,NA,NA,NA,NA,NA,NA,2020-04-15 20:00:00,NA
"473","04/17/20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-04-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4/17/2020",NA,NA,1,NA,NA,1,9,NA,2020-04-16 20:00:00,NA
"474","04/18/20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-04-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4/18/2020",NA,NA,NA,NA,NA,NA,3,NA,2020-04-17 20:00:00,NA
"475","04/19/20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-04-19,"4/19/2020","US","2018-11-01 2020-11-01","web",0,NA,95,8,57,1,75,1,4,3,3,"4/19/2020","US","2018-11-01 2020-11-01","news",37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-04-18 20:00:00,NA
